PL_NAME,SPEC_TYPE,AUTHORS,NUM_DATAPOINTS,INSTRUMENT,FACILITY,MINWAVELNG,MAXWAVELNG,MINTRANMID,MAXTRANMID,NOTE
XO-2 N b,Eclipse,Machalek et al. 2009,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 1
XO-2 N b,Transmission,Zellem et al. 2015,13,Mont4k CCD,Steward Observatory's 1.5 meter Kuiper Telescope,0.36,0.44,2455931.7663,2457061.8169,Unknown
XO-2 N b,Transmission,Pearson et al. 2019,60,GMOS,Association of Universities for Research in Astronomy (AURA) 8.1m Frederick C. Gillett Gemini North Telescope at Mauna Kea Observatory,0.3951,0.6316,2458844.5603,2458844.5603,Unknown
XO-2 N b,Transmission,Pearson et al. 2019,86,KOSMOS,National Optical Astronomy Observatory (NOAO) 4m Nicholas U. Mayall Telescope at Kitt Peak National Observatory (KPNO),0.384,0.6558,2458844.5603,2458844.5603,Unknown
XO-2 N b,Transmission,Crouzet et al. 2012,15,Near Infrared Camera and Multi-Object Spectrometer,Hubble Space Telescope satellite,1.205,1.765,2458844.5603,2458844.5603,Unknown
XO-2 N b,Transmission,Sing et al. 2011,4,OSIRIS,Gran Telescopio CANARIAS 10.4m telescope,0.6792,0.8839,2458844.5603,2458844.5603,Unknown
XO-3 b,Eclipse,Wong et al. 2014,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2458844.5603,2458844.5603,eclipse depth taken from Abstract
XO-3 b,Eclipse,Machalek et al. 2010,4,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,8.0,2458844.5603,2458844.5603,Table 1
XO-3 b,Eclipse,Keating &amp; Cowan 2022,1,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,4.5,4.5,2458844.5603,2458844.5603,Table 1
XO-4 b,Eclipse,Todorov et al. 2012,2,Infrared Array Camera (IRAC),Spitzer Space Telescope satellite,3.6,4.5,2458844.5603,2458844.5603,"Table 4 (eclip depth), Table 5 (bright temp)"
bet Pic b,Direct Imaging,Kammerer et al. 2024,6,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,1.845,4.401,2460021.5,2460021.5,KLIP
bet Pic b,Direct Imaging,Kammerer et al. 2024,6,Near Infrared Camera (NIRCam),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,1.845,4.401,2460021.5,2460021.5,MCRDI
bet Pic b,Direct Imaging,GRAVITY Collaboration et al. 2020,237,GRAVITY,Very Large Telescope Interferometer (VLTI),1.97,2.49,2458383.5,2458383.5,Unknown
bet Pic b,Direct Imaging,Worthen et al. 2024,27,Mid-Infrared Instrument (MIRI) - MRS,NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,4.9,6.83,2459955.5,2459955.5,Scaling factor (typically 5%) applied to absolute flux calibration (see ref.)
eps Ind A b,Direct Imaging,Matthews et al. 2024,2,Mid-Infrared Instrument (MIRI),NASA 6.5m James Webb Space Telescope (JWST) Satellite Mission,10.575,15.5,2460128.5,2460128.5,"F1065C, F1550C Filters"
eps Ind A b,Direct Imaging,Matthews et al. 2024,1,VLT Imager and Spectrometer for mid-InfraRed (VISIR),European Southern Observatory (ESO) 8.2m Very Large Telescope (VLT) Melipal (UT3) at Paranal Observatory,11.3,11.3,2460128.5,2460128.5,Combined spectrum from 3 epochs
